Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR7813319,2019-07-15 13:18:29,2018-09-10 10:22:45,29971,17982600,29971,600,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813319/SRR7813319.1,SRX4664951,SOR_3_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760018,SAMN09992932,simple,408170,human gut metagenome,SOR_3_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,F1FE08D0409D05ECC23DD41078A5BEA3,048F0EE8710F1DDF3951590E9D437091
SRR7813318,2019-07-15 13:18:29,2018-09-10 10:22:49,34936,20961600,34936,600,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813318/SRR7813318.1,SRX4664952,TLV_1_Week0,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760019,SAMN09992935,simple,408170,human gut metagenome,TLV_1_Week0,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,EF95481B4680D6C23BE4F1291222E046,29F7534F49C3074F7FC0B4BC7A9FE203
SRR7813315,2019-07-15 13:18:29,2018-09-10 10:22:39,42523,25513800,42523,600,12,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813315,SRX4664955,TLV_1_Week12,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760020,SAMN09992936,simple,408170,human gut metagenome,TLV_1_Week12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,2CDB2F0CA658DE7262A146F5B38851A2,F3E86D2E802A3D4C142248C75F4E59D6
SRR7813316,2019-07-15 13:18:29,2018-09-10 10:22:41,37762,22657200,37762,600,11,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813316,SRX4664954,TLV_1_Week4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760021,SAMN09992937,simple,408170,human gut metagenome,TLV_1_Week4,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,D8FF6CCAE6BF6FC898ABB57014F7A0F8,98E78AA3F465A25EECFAA1EA8269A810
SRR7813317,2019-07-15 13:18:29,2018-09-10 10:22:40,50843,30505800,50843,600,15,,https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/007630/SRR7813317,SRX4664953,SOR_4_Week4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760022,SAMN09992934,simple,408170,human gut metagenome,SOR_4_Week4,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,8FD976CF8DD928A6EC09732783D4C94F,CCE63C75D5A4D0AF4CA488E32F88DAF0
SRR7813314,2019-07-15 13:18:29,2018-09-10 10:22:40,42306,25383600,42306,600,12,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813314,SRX4664956,TLV_2_Week0,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760023,SAMN09992939,simple,408170,human gut metagenome,TLV_2_Week0,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,8D363ED37A882664BE8A45C348191172,4321D12A07EE0736D19F3C939206E718
SRR7813313,2019-07-15 13:18:29,2018-09-10 10:22:41,27098,16258800,27098,600,7,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813313,SRX4664957,TLV_1_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760024,SAMN09992938,simple,408170,human gut metagenome,TLV_1_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,7F558364A44A3A41521A61C00ED302B8,C4E5CA15B0E0BB63A9BF79819CD84D33
SRR7813312,2019-07-15 13:18:29,2018-09-10 10:22:46,46184,27710400,46184,600,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813312/SRR7813312.1,SRX4664958,WAR_6_Week0,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760025,SAMN09993012,simple,408170,human gut metagenome,WAR_6_Week0,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,D22C51E66CAD5557FECA5B8F154D5631,1A6901D34E633ABFD8429CA14827FD7E
SRR7813311,2019-07-15 13:18:30,2018-09-10 10:22:36,45127,27076200,45127,600,13,,https://sra-download.ncbi.nlm.nih.gov/traces/sra32/SRR/007630/SRR7813311,SRX4664959,WAR_6_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760026,SAMN09993013,simple,408170,human gut metagenome,WAR_6_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,8EA68483B1D01D682FC0AC4ABF233DEB,F8E1B9A1B4DEF2835DA6AAA2CFCF0745
SRR7813309,2019-07-15 13:18:30,2018-09-10 10:22:30,24816,14889600,24816,600,7,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813309,SRX4664961,WAR_2_Week0,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760027,SAMN09993000,simple,408170,human gut metagenome,WAR_2_Week0,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,2DF2284519391C46761C3A373D4465E2,A9F55AA9FE25C2DD7ABDD77F3A259340
SRR7813310,2019-07-15 13:18:30,2018-09-10 10:22:38,25741,15444600,25741,600,7,,https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/007630/SRR7813310,SRX4664960,WAR_2_Week12,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760028,SAMN09993001,simple,408170,human gut metagenome,WAR_2_Week12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,A80D11424EB2514C53C7F22D7C52F94D,990359FBFEF5CF9145482F359D6CB679
SRR7813308,2019-07-15 13:18:30,2018-09-10 10:22:39,40103,24061800,40103,600,11,,https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/007630/SRR7813308,SRX4664962,WAR_7_Week4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760029,SAMN09993016,simple,408170,human gut metagenome,WAR_7_Week4,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,4A86ACA4F02F8D01F79FF3EC4AE62310,97DBDE6EA43A7A179BA4ED64C09AD3FC
SRR7813307,2019-07-15 13:18:30,2018-09-10 10:22:40,89914,53948400,89914,600,28,,https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/007630/SRR7813307,SRX4664963,WAR_7_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760030,SAMN09993017,simple,408170,human gut metagenome,WAR_7_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,ED1E120FD35A6721F228D2C4F913C3F4,5FB0369C4BC16E83275D466368CB61D0
SRR7813306,2019-07-15 13:18:30,2018-09-10 10:22:37,40077,24046200,40077,600,12,,https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/007630/SRR7813306,SRX4664964,WAR_8_Week0,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760031,SAMN09993018,simple,408170,human gut metagenome,WAR_8_Week0,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,3515D1AFAC6E11138218C0065EDB5484,C96A53FA7582CFB3509BF72CC9C88655
SRR7813303,2019-07-15 13:18:30,2018-09-10 10:22:41,49485,29691000,49485,600,15,,https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/007630/SRR7813303,SRX4664967,TLV_20_Week12,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760032,SAMN09992994,simple,408170,human gut metagenome,TLV_20_Week12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,A29F1DB0F27F7AB1D782F36B896665B7,26B136D0BB25C73A93CB040F9E4A6C6E
SRR7813305,2019-07-15 13:18:30,2018-09-10 10:22:14,54,32400,54,600,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813305/SRR7813305.1,SRX4664965,WAR_8_Week12,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760033,SAMN09993019,simple,408170,human gut metagenome,WAR_8_Week12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,1487FDED8832E1BF067E5FF48668AEA5,4DB94F5D891FA003B59B6EC4024C2435
SRR7813304,2019-07-15 13:18:30,2018-09-10 10:22:35,42802,25681200,42802,600,12,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813304,SRX4664966,TLV_20_Week4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760034,SAMN09992995,simple,408170,human gut metagenome,TLV_20_Week4,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,B32252C50BACCF39A9043630309B9695,9433CBD43F4669ABEBD5BCF3D157BD68
SRR7813434,2019-07-15 13:18:28,2018-09-10 10:23:19,44386,26631600,44386,600,13,,https://sra-download.ncbi.nlm.nih.gov/traces/sra32/SRR/007630/SRR7813434,SRX4664836,TLV_2_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759903,SAMN09992942,simple,408170,human gut metagenome,TLV_2_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,48839E71E97F92F61EEEE79840F6B96A,3E0FFDEC872973E97A40FAB47249C40D
SRR7813431,2019-07-15 13:18:28,2018-09-10 10:23:24,56574,33944400,56574,600,17,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813431,SRX4664839,TLV_3_Week4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759904,SAMN09992945,simple,408170,human gut metagenome,TLV_3_Week4,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,5423162A0B081A687BF803AC037A2066,08235D09BDE878C8392A7D64FB2A0E22
SRR7813432,2019-07-15 13:18:28,2018-09-10 10:23:14,36815,22089000,36815,600,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813432/SRR7813432.1,SRX4664838,TLV_3_Week12,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759905,SAMN09992944,simple,408170,human gut metagenome,TLV_3_Week12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,2FAC0F9C1C426E2BA3D2D415AFE998F6,34932DB87E4E37E7902582869DB2BCE3
SRR7813433,2019-07-15 13:18:28,2018-09-10 10:23:23,39187,23512200,39187,600,12,,https://sra-download.ncbi.nlm.nih.gov/traces/sra32/SRR/007630/SRR7813433,SRX4664837,TLV_3_Week0,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759906,SAMN09992943,simple,408170,human gut metagenome,TLV_3_Week0,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,9DE69B39997DFD7B04853D88CF59AABF,A4778AC77360E81F6CC2778EF6247142
SRR7813430,2019-07-15 13:18:28,2018-09-10 10:23:14,41932,25159200,41932,600,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813430/SRR7813430.1,SRX4664840,TLV_3_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759907,SAMN09992946,simple,408170,human gut metagenome,TLV_3_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,B857E64B45F715201286A9D869F4205F,6AFB825C6B1EA04F099A3DED5EBF6135
SRR7813429,2019-07-15 13:18:28,2018-09-10 10:23:11,44744,26846400,44744,600,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813429/SRR7813429.1,SRX4664841,TLV_4_Week0,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759908,SAMN09992947,simple,408170,human gut metagenome,TLV_4_Week0,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,83A57185DFDB456511CD4FEEE36ABB16,B069F48DD4DEB1C59D5825A4DD9053AD
SRR7813428,2019-07-15 13:18:28,2018-09-10 10:23:11,55837,33502200,55837,600,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813428/SRR7813428.1,SRX4664842,TLV_4_Week12,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759909,SAMN09992948,simple,408170,human gut metagenome,TLV_4_Week12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,E717ED37B2D1FBDE115AC9C86883B907,E0230C38D25A81A6AC3884376A3E615A
SRR7813427,2019-07-15 13:18:28,2018-09-10 10:23:23,31682,19009200,31682,600,9,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813427,SRX4664843,TLV_4_Week4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759910,SAMN09992949,simple,408170,human gut metagenome,TLV_4_Week4,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,E412F1272BD5AC8260ADEF6D0A7815D5,0BB0B56446E0CC67513A7D5F8E33809F
SRR7813426,2019-07-15 13:18:28,2018-09-10 10:23:11,33389,20033400,33389,600,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813426/SRR7813426.1,SRX4664844,TLV_4_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759911,SAMN09992950,simple,408170,human gut metagenome,TLV_4_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,277526597DB09085960972B4AFC29BBA,8A8FD5892F95D7AC6B43AF084E8042DA
SRR7813425,2019-07-15 13:18:28,2018-09-10 10:23:11,39220,23532000,39220,600,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813425/SRR7813425.1,SRX4664845,TLV_5_Week0,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759912,SAMN09992951,simple,408170,human gut metagenome,TLV_5_Week0,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,C88A1452E794A946D6E5C71F97424CE1,1B5503A2EF76F4C1FC14C7D32011F060
SRR7813424,2019-07-15 13:18:28,2018-09-10 10:23:24,32963,19777800,32963,600,10,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813424,SRX4664846,WAR_9_Week12,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759913,SAMN09993023,simple,408170,human gut metagenome,WAR_9_Week12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,3DD4B1455C8DA14950C891E589265742,D68CB34FCC22F9787BA4C4FAC1C1750C
SRR7813423,2019-07-15 13:18:28,2018-09-10 10:22:51,32,19200,32,600,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813423/SRR7813423.1,SRX4664847,WAR_8_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759914,SAMN09993021,simple,408170,human gut metagenome,WAR_8_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,A7C700B2B64D270F68960EC6842C8136,E88C17996D0BF37AF83DA47C5CBD5867
SRR7813422,2019-07-15 13:18:28,2018-09-10 10:23:14,39696,23817600,39696,600,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813422/SRR7813422.1,SRX4664848,WAR_9_Week0,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759915,SAMN09993022,simple,408170,human gut metagenome,WAR_9_Week0,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,0660515AE4C9A8441186ED323AA636AD,D3C4FE41B60C0B3664A2A938F9514CA5
SRR7813420,2019-07-15 13:18:28,2018-09-10 10:23:23,48910,29346000,48910,600,14,,https://sra-download.ncbi.nlm.nih.gov/traces/sra32/SRR/007630/SRR7813420,SRX4664850,REH_3_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759916,SAMN09992887,simple,408170,human gut metagenome,REH_3_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,6AEDD3A8AF916516DD0C93528278FC7A,0E3257051E5C04283F55C4E8B9EE8BB0
SRR7813421,2019-07-15 13:18:28,2018-09-10 10:23:15,33624,20174400,33624,600,10,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813421,SRX4664849,REH_3_Week4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759917,SAMN09992886,simple,408170,human gut metagenome,REH_3_Week4,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,BAFE071ECECC98B831AE753DD7F8A10A,C20D58C5C0A9128DC5ABCC2CC8B75BEB
SRR7813419,2019-07-15 13:18:28,2018-09-10 10:23:21,38867,23320200,38867,600,11,,https://sra-download.ncbi.nlm.nih.gov/traces/sra32/SRR/007630/SRR7813419,SRX4664851,REH_5_Week0,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759918,SAMN09992888,simple,408170,human gut metagenome,REH_5_Week0,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,F9EF97517611DC514ADC462B40C02D2F,B17BA5B30A038DFB6576FFA29E0C7AAB
SRR7813418,2019-07-15 13:18:28,2018-09-10 10:23:21,50397,30238200,50397,600,15,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813418,SRX4664852,REH_5_Week12,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759919,SAMN09992889,simple,408170,human gut metagenome,REH_5_Week12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,D91A3A5004C1E7E3D777AFA5320FC96A,B9B8671302DECF6C2C0C3A03611B07CF
SRR7813417,2019-07-15 13:18:28,2018-09-10 10:23:09,39118,23470800,39118,600,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813417/SRR7813417.1,SRX4664853,REH_2_Week12,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759920,SAMN09992882,simple,408170,human gut metagenome,REH_2_Week12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,48E7CB07C66A188DF2EF759C08A25D33,E0120A81C69F627918D57FEA913AA64E
SRR7813416,2019-07-15 13:18:28,2018-09-10 10:23:15,43410,26046000,43410,600,13,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813416,SRX4664854,REH_2_Week4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759921,SAMN09992883,simple,408170,human gut metagenome,REH_2_Week4,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,BB03A9549205233BCC3072147255C5C4,F7BAC1B950EB5FC2376DAA44E1ACC5F9
SRR7813415,2019-07-15 13:18:28,2018-09-10 10:23:14,41341,24804600,41341,600,12,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813415,SRX4664855,REH_2_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759922,SAMN09992884,simple,408170,human gut metagenome,REH_2_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,DC078F8E4AAB48FBC9AF7998C2BF27D2,60E8EA7C0744A71C70E64847FFD43182
SRR7813414,2019-07-15 13:18:28,2018-09-10 10:23:14,33448,20068800,33448,600,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813414/SRR7813414.1,SRX4664856,REH_3_Week12,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759923,SAMN09992885,simple,408170,human gut metagenome,REH_3_Week12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,0290DB8E5F64928FB3987999ADC63EEA,7D82AE76A7E5121BFA2633ECCE06A83A
SRR7813413,2019-07-15 13:18:28,2018-09-10 10:23:10,37383,22429800,37383,600,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813413/SRR7813413.1,SRX4664857,REH_5_Week4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759924,SAMN09992890,simple,408170,human gut metagenome,REH_5_Week4,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,70E48B25BEFE13DBE16D8AEF6D08E6C6,69164C8EA38BD957ACE5BAADA56427FF
SRR7813412,2019-07-15 13:18:28,2018-09-10 10:23:11,33098,19858800,33098,600,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813412/SRR7813412.1,SRX4664858,REH_5_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759925,SAMN09992891,simple,408170,human gut metagenome,REH_5_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,E92BC79D65F8CB916925DB67B5A255E0,27F3F4FF39B97D11C121095B04BED3E6
SRR7813411,2019-07-15 13:18:28,2018-09-10 10:23:10,24769,14861400,24769,600,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813411/SRR7813411.1,SRX4664859,WAR_12_Week12,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759926,SAMN09993031,simple,408170,human gut metagenome,WAR_12_Week12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,BA13EB2EAC9763A3850086D64218175D,4BC11F3F018C0699729E9E42F35FD5B4
SRR7813410,2019-07-15 13:18:28,2018-09-10 10:23:10,43135,25881000,43135,600,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813410/SRR7813410.1,SRX4664860,WAR_12_Week0,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759927,SAMN09993030,simple,408170,human gut metagenome,WAR_12_Week0,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,E56EA7B94DB9AE5A309AD3FAC3E16C85,C4290BE3D1A53BC70DB099363EE78C8B
SRR7813409,2019-07-15 13:18:28,2018-09-10 10:23:10,36841,22104600,36841,600,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813409/SRR7813409.1,SRX4664861,REH_2_Week0,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759928,SAMN09992881,simple,408170,human gut metagenome,REH_2_Week0,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,D05D0DE93470D8D33CACE14E06826FD3,6AE93AC7394A23B426311A5E95A63AF7
SRR7813408,2019-07-15 13:18:28,2018-09-10 10:23:10,41885,25131000,41885,600,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813408/SRR7813408.1,SRX4664862,REH_1_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759929,SAMN09992880,simple,408170,human gut metagenome,REH_1_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,744A77326B37ED9A466007C863696671,60C2118365C151E6BA7835B7BC45DF36
SRR7813407,2019-07-15 13:18:28,2018-09-10 10:23:06,29872,17923200,29872,600,9,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813407,SRX4664863,KRA_5_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759930,SAMN09992873,simple,408170,human gut metagenome,KRA_5_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,AB5FCA06AD9E311A30DFB96931EE84AE,7A040BDD8D826FB9EC4DCB26D2C45AD0
